"","GEO.id","GEO.id2","GEO.display.label","Total_Pop","Male","Female","Age_0_14","Age_15_24","Age_25_64","Age_65_older","White_NonHisp","Black_NonHisp","Asian","Hisp","OtherRace","Median_Income_and_Benefits","Pct_Fam_Below_PovLine","Unemp_Rate"
"981","1400000US17031816500",17031816500,"Census Tract 8165, Cook County, Illinois",4601,2350,2251,1404,705,2057,435,930,35,10,3626,0,"38523","9.5","6.7"
"982","1400000US17031816600",17031816600,"Census Tract 8166, Cook County, Illinois",4523,2277,2246,1338,630,2302,253,478,46,74,3925,0,"45430","13.1","6.0"
"983","1400000US17031816700",17031816700,"Census Tract 8167, Cook County, Illinois",2831,1411,1420,825,386,1389,231,638,7,38,2044,104,"47786","6.7","6.8"
"984","1400000US17031816800",17031816800,"Census Tract 8168, Cook County, Illinois",5339,2460,2879,1012,635,2919,773,1954,1348,187,1790,60,"58843","2.8","9.4"
"985","1400000US17031816900",17031816900,"Census Tract 8169, Cook County, Illinois",6039,3014,3025,1315,1064,3158,502,547,3570,62,1766,94,"56467","9.3","9.0"
"986","1400000US17031817000",17031817000,"Census Tract 8170, Cook County, Illinois",4928,2473,2455,970,703,2685,570,206,3637,0,1076,9,"57941","7.4","11.7"
"987","1400000US17031817101",17031817101,"Census Tract 8171.01, Cook County, Illinois",4757,2117,2640,974,764,2503,516,223,3849,0,616,69,"51250","13.9","11.9"
"988","1400000US17031817102",17031817102,"Census Tract 8171.02, Cook County, Illinois",3346,1123,2223,708,679,1653,306,27,3185,0,126,8,"56832","9.6","12.0"
"989","1400000US17031817200",17031817200,"Census Tract 8172, Cook County, Illinois",4306,1910,2396,1014,614,2185,493,38,3853,0,404,11,"40000","15.1","9.0"
"990","1400000US17031817300",17031817300,"Census Tract 8173, Cook County, Illinois",2589,1121,1468,646,395,1274,274,29,2155,28,365,12,"43147","15.5","11.0"
"991","1400000US17031817400",17031817400,"Census Tract 8174, Cook County, Illinois",4201,2232,1969,973,636,2288,304,594,1086,0,2468,53,"64485","5.4","5.0"
"992","1400000US17031817500",17031817500,"Census Tract 8175, Cook County, Illinois",3979,1736,2243,855,631,1922,571,97,3062,0,727,93,"35386","22.7","12.4"
"993","1400000US17031817600",17031817600,"Census Tract 8176, Cook County, Illinois",3940,1812,2128,655,690,2277,318,28,3460,37,365,50,"42067","20.4","15.5"
"994","1400000US17031817700",17031817700,"Census Tract 8177, Cook County, Illinois",5219,2592,2627,782,709,2810,918,70,4549,0,600,0,"53281","8.2","9.7"
"995","1400000US17031817900",17031817900,"Census Tract 8179, Cook County, Illinois",5896,3111,2785,977,676,3621,622,1040,4316,44,496,0,"50397","10.0","11.5"
"996","1400000US17031818000",17031818000,"Census Tract 8180, Cook County, Illinois",4197,2009,2188,719,447,2285,746,1498,1762,72,748,117,"48071","8.4","9.0"
"997","1400000US17031818100",17031818100,"Census Tract 8181, Cook County, Illinois",2178,1046,1132,410,238,1099,431,1557,102,75,423,21,"72230","2.7","3.9"
"998","1400000US17031818200",17031818200,"Census Tract 8182, Cook County, Illinois",4564,2344,2220,859,478,2527,700,2501,1088,110,829,36,"77593","3.1","6.7"
"999","1400000US17031818300",17031818300,"Census Tract 8183, Cook County, Illinois",6199,2912,3287,1162,795,3412,830,1302,2596,155,1945,201,"54923","10.3","5.1"
"1000","1400000US17031818401",17031818401,"Census Tract 8184.01, Cook County, Illinois",3566,1804,1762,579,473,1954,560,1190,1471,298,541,66,"67625","5.6","10.5"
"1001","1400000US17031818402",17031818402,"Census Tract 8184.02, Cook County, Illinois",3000,1484,1516,438,271,1706,585,1847,442,241,411,59,"60208","7.9","3.6"
"1002","1400000US17031818500",17031818500,"Census Tract 8185, Cook County, Illinois",5433,2566,2867,656,351,2681,1745,4314,395,239,468,17,"67717","0.7","1.5"
"1003","1400000US17031818600",17031818600,"Census Tract 8186, Cook County, Illinois",4811,2421,2390,1098,400,2651,662,3914,463,118,316,0,"59977","6.0","3.7"
"1004","1400000US17031818700",17031818700,"Census Tract 8187, Cook County, Illinois",3487,1759,1728,460,460,2183,384,3082,74,0,323,8,"74737","1.1","7.2"
"1005","1400000US17031818800",17031818800,"Census Tract 8188, Cook County, Illinois",5625,2644,2981,1011,640,3269,705,4673,154,77,721,0,"69877","5.7","5.0"
"1006","1400000US17031818900",17031818900,"Census Tract 8189, Cook County, Illinois",4440,1989,2451,781,690,2210,759,3380,250,38,763,9,"54250","4.6","3.5"
"1007","1400000US17031819000",17031819000,"Census Tract 8190, Cook County, Illinois",4660,2198,2462,1096,552,2326,686,4215,91,38,257,59,"111930","0.4","2.4"
"1008","1400000US17031819100",17031819100,"Census Tract 8191, Cook County, Illinois",4439,2414,2025,814,540,2476,609,2220,149,170,1861,39,"48815","11.1","8.9"
"1009","1400000US17031819200",17031819200,"Census Tract 8192, Cook County, Illinois",6079,3133,2946,1309,883,3280,607,2827,358,183,2628,83,"56600","5.9","4.8"
"1010","1400000US17031819300",17031819300,"Census Tract 8193, Cook County, Illinois",2759,1305,1454,505,385,1569,300,2194,0,0,451,114,"79875","2.5","7.1"
"1011","1400000US17031819400",17031819400,"Census Tract 8194, Cook County, Illinois",5424,2373,3051,1073,782,3078,491,3484,83,242,1560,55,"65071","10.4","6.3"
"1012","1400000US17031819500",17031819500,"Census Tract 8195, Cook County, Illinois",3179,1453,1726,661,291,1727,500,2127,541,47,407,57,"52206","6.4","5.0"
"1013","1400000US17031819600",17031819600,"Census Tract 8196, Cook County, Illinois",4158,2039,2119,1146,451,2146,415,3641,51,38,370,58,"123304","1.1","3.2"
"1014","1400000US17031819700",17031819700,"Census Tract 8197, Cook County, Illinois",5923,2953,2970,1787,615,2935,586,5649,40,31,110,93,"133971","3.6","5.5"
"1015","1400000US17031819801",17031819801,"Census Tract 8198.01, Cook County, Illinois",5228,2643,2585,1355,644,2700,529,5035,11,11,171,0,"141585","0.9","4.2"
"1016","1400000US17031819802",17031819802,"Census Tract 8198.02, Cook County, Illinois",2749,1284,1465,686,276,1286,501,2604,0,37,99,9,"129063","0.0","1.8"
"1017","1400000US17031819900",17031819900,"Census Tract 8199, Cook County, Illinois",3282,1632,1650,849,428,1511,494,3081,9,25,108,59,"147188","2.8","5.8"
"1018","1400000US17031820000",17031820000,"Census Tract 8200, Cook County, Illinois",1934,983,951,536,216,986,196,1520,0,221,104,89,"224750","0.6","0.4"
"1019","1400000US17031820101",17031820101,"Census Tract 8201.01, Cook County, Illinois",6960,3007,3953,1065,698,3227,1970,6337,149,177,291,6,"77857","2.8","3.9"
"1020","1400000US17031820103",17031820103,"Census Tract 8201.03, Cook County, Illinois",3961,1841,2120,733,669,1900,659,2677,112,181,991,0,"64846","3.6","9.0"
"1021","1400000US17031820104",17031820104,"Census Tract 8201.04, Cook County, Illinois",3745,1970,1775,693,352,2071,629,3089,84,18,536,18,"63333","6.9","4.2"
"1022","1400000US17031820201",17031820201,"Census Tract 8202.01, Cook County, Illinois",7642,3656,3986,1258,948,4287,1149,6492,166,396,524,64,"84486","4.7","4.2"
"1023","1400000US17031820202",17031820202,"Census Tract 8202.02, Cook County, Illinois",4199,2233,1966,852,596,2195,556,2441,6,4,1671,77,"53148","12.5","6.1"
"1024","1400000US17031820300",17031820300,"Census Tract 8203, Cook County, Illinois",4991,2388,2603,1236,726,2629,400,1475,123,409,2984,0,"49032","16.5","9.3"
"1025","1400000US17031820400",17031820400,"Census Tract 8204, Cook County, Illinois",5946,2888,3058,1548,1118,2636,644,559,751,0,4513,123,"45075","16.4","6.6"
"1026","1400000US17031820501",17031820501,"Census Tract 8205.01, Cook County, Illinois",6418,3326,3092,1233,967,3541,677,4756,19,109,1534,0,"65988","5.5","8.5"
"1027","1400000US17031820502",17031820502,"Census Tract 8205.02, Cook County, Illinois",4886,2545,2341,756,709,2507,914,3864,298,113,557,54,"53526","9.4","5.1"
"1028","1400000US17031820603",17031820603,"Census Tract 8206.03, Cook County, Illinois",5364,2353,3011,1040,795,3005,524,4130,104,51,1008,71,"59688","5.6","4.4"
"1029","1400000US17031820604",17031820604,"Census Tract 8206.04, Cook County, Illinois",3743,1912,1831,857,320,2168,398,3033,234,0,476,0,"46250","13.7","7.2"
"1030","1400000US17031820605",17031820605,"Census Tract 8206.05, Cook County, Illinois",4238,1900,2338,1634,333,1989,282,1350,2412,208,194,74,"36723","21.3","10.3"
"1031","1400000US17031820606",17031820606,"Census Tract 8206.06, Cook County, Illinois",3524,1921,1603,616,266,2173,469,2656,140,56,669,3,"58766","8.6","7.4"
"1032","1400000US17031820700",17031820700,"Census Tract 8207, Cook County, Illinois",6687,3252,3435,1643,885,3160,999,3698,175,0,2751,63,"47677","4.7","9.1"
"1033","1400000US17031820800",17031820800,"Census Tract 8208, Cook County, Illinois",3701,1777,1924,855,439,1985,422,2171,0,59,1447,24,"65074","2.4","4.8"
"1034","1400000US17031820901",17031820901,"Census Tract 8209.01, Cook County, Illinois",5530,2687,2843,1008,819,2969,734,4010,33,182,1291,14,"44833","12.7","6.7"
"1035","1400000US17031820902",17031820902,"Census Tract 8209.02, Cook County, Illinois",4872,2267,2605,1256,672,2482,462,2688,35,279,1862,8,"53378","13.3","5.0"
"1036","1400000US17031821001",17031821001,"Census Tract 8210.01, Cook County, Illinois",5505,2865,2640,1247,800,2781,677,4409,28,29,968,71,"61944","6.8","7.2"
"1037","1400000US17031821002",17031821002,"Census Tract 8210.02, Cook County, Illinois",5332,2570,2762,879,839,2691,923,3939,21,173,1178,21,"63990","6.8","6.2"
"1038","1400000US17031821101",17031821101,"Census Tract 8211.01, Cook County, Illinois",4658,2180,2478,873,665,2575,545,3300,40,119,1182,17,"63464","10.9","9.0"
"1039","1400000US17031821102",17031821102,"Census Tract 8211.02, Cook County, Illinois",4034,1960,2074,892,600,2075,467,2593,12,49,1358,22,"50195","4.9","7.3"
"1040","1400000US17031821200",17031821200,"Census Tract 8212, Cook County, Illinois",5651,2972,2679,1322,836,3152,341,841,2707,0,1726,377,"40051","12.1","12.1"
"1041","1400000US17031821300",17031821300,"Census Tract 8213, Cook County, Illinois",5630,3008,2622,1334,682,3050,564,1445,1643,39,2466,37,"43401","10.4","7.5"
"1042","1400000US17031821401",17031821401,"Census Tract 8214.01, Cook County, Illinois",3568,1896,1672,649,448,2135,336,110,2714,0,578,166,"39306","19.4","13.7"
"1043","1400000US17031821402",17031821402,"Census Tract 8214.02, Cook County, Illinois",3610,1530,2080,539,654,2097,320,244,3325,0,41,0,"54682","8.3","8.8"
"1044","1400000US17031821500",17031821500,"Census Tract 8215, Cook County, Illinois",2356,1084,1272,678,465,1079,134,47,2264,0,40,5,"32368","31.5","13.8"
"1045","1400000US17031821600",17031821600,"Census Tract 8216, Cook County, Illinois",4492,1973,2519,989,693,2329,481,1928,1897,23,606,38,"61306","11.1","9.2"
"1046","1400000US17031821700",17031821700,"Census Tract 8217, Cook County, Illinois",4681,2283,2398,947,598,2435,701,3904,336,79,339,23,"71500","5.2","9.0"
"1047","1400000US17031821800",17031821800,"Census Tract 8218, Cook County, Illinois",5471,2539,2932,1094,918,2709,750,3712,968,8,735,48,"63403","4.3","7.9"
"1048","1400000US17031821900",17031821900,"Census Tract 8219, Cook County, Illinois",5188,2422,2766,935,676,2681,896,3751,777,114,510,36,"65496","2.4","6.7"
"1049","1400000US17031822000",17031822000,"Census Tract 8220, Cook County, Illinois",4337,1972,2365,915,487,2303,632,3555,0,0,769,13,"47771","14.2","6.7"
"1050","1400000US17031822101",17031822101,"Census Tract 8221.01, Cook County, Illinois",4516,2276,2240,743,973,2254,546,3469,71,56,887,33,"67002","2.8","3.9"
"1051","1400000US17031822102",17031822102,"Census Tract 8221.02, Cook County, Illinois",4340,2091,2249,556,464,2447,873,2762,379,52,1133,14,"64729","0.0","3.3"
"1052","1400000US17031822200",17031822200,"Census Tract 8222, Cook County, Illinois",3612,1841,1771,801,442,1796,573,3109,0,27,433,43,"62500","9.6","7.9"
"1053","1400000US17031822301",17031822301,"Census Tract 8223.01, Cook County, Illinois",3670,1859,1811,723,643,1820,484,3199,17,65,350,39,"63152","1.0","4.7"
"1054","1400000US17031822302",17031822302,"Census Tract 8223.02, Cook County, Illinois",4151,1985,2166,854,447,1972,878,2952,302,10,697,190,"52417","11.8","5.5"
"1055","1400000US17031822400",17031822400,"Census Tract 8224, Cook County, Illinois",6114,3083,3031,1463,756,3204,691,4996,111,0,1007,0,"51053","11.1","9.9"
"1056","1400000US17031822500",17031822500,"Census Tract 8225, Cook County, Illinois",4584,2147,2437,725,711,2475,673,3344,240,81,781,138,"68228","3.4","5.5"
"1057","1400000US17031822601",17031822601,"Census Tract 8226.01, Cook County, Illinois",4289,1926,2363,695,430,2233,931,3648,13,29,532,67,"68871","6.8","7.8"
"1058","1400000US17031822602",17031822602,"Census Tract 8226.02, Cook County, Illinois",6391,2936,3455,1031,687,3337,1336,5725,112,1,500,53,"48711","8.8","4.8"
"1059","1400000US17031822701",17031822701,"Census Tract 8227.01, Cook County, Illinois",4550,2138,2412,761,485,2307,997,3377,208,48,884,33,"53887","6.4","9.8"
"1060","1400000US17031822702",17031822702,"Census Tract 8227.02, Cook County, Illinois",3417,1532,1885,587,449,1628,753,2721,181,62,381,72,"48470","1.4","2.9"
"1061","1400000US17031822801",17031822801,"Census Tract 8228.01, Cook County, Illinois",3802,1776,2026,737,434,2049,582,2812,87,30,849,24,"55114","0.0","8.7"
"1062","1400000US17031822802",17031822802,"Census Tract 8228.02, Cook County, Illinois",3638,1843,1795,648,507,1754,729,2803,158,37,568,72,"62143","3.3","4.5"
"1063","1400000US17031822900",17031822900,"Census Tract 8229, Cook County, Illinois",1967,1076,891,415,332,994,226,1593,3,14,357,0,"54527","14.6","9.3"
"1064","1400000US17031823001",17031823001,"Census Tract 8230.01, Cook County, Illinois",6413,3003,3410,1228,470,3861,854,4691,521,147,924,130,"47904","11.9","7.4"
"1065","1400000US17031823002",17031823002,"Census Tract 8230.02, Cook County, Illinois",6380,3396,2984,1288,831,3496,765,4978,354,54,849,145,"51638","6.9","10.0"
"1066","1400000US17031823101",17031823101,"Census Tract 8231.01, Cook County, Illinois",4317,2070,2247,739,562,2581,435,3688,12,114,499,4,"52422","5.5","7.3"
"1067","1400000US17031823102",17031823102,"Census Tract 8231.02, Cook County, Illinois",3823,2096,1727,669,358,2348,448,3406,5,0,403,9,"56453","14.6","10.4"
"1068","1400000US17031823200",17031823200,"Census Tract 8232, Cook County, Illinois",5426,2576,2850,1153,721,2911,641,4149,198,351,576,152,"69904","1.3","3.9"
"1069","1400000US17031823302",17031823302,"Census Tract 8233.02, Cook County, Illinois",5804,2820,2984,1043,656,3280,825,2767,1827,129,1040,41,"48434","11.6","10.6"
"1070","1400000US17031823303",17031823303,"Census Tract 8233.03, Cook County, Illinois",4398,2170,2228,893,614,2320,571,3260,322,88,728,0,"53453","7.4","11.2"
"1071","1400000US17031823304",17031823304,"Census Tract 8233.04, Cook County, Illinois",5835,3019,2816,1048,785,3172,830,3831,568,34,1352,50,"43671","6.5","6.0"
"1072","1400000US17031823400",17031823400,"Census Tract 8234, Cook County, Illinois",4819,2402,2417,1214,787,2363,455,1334,818,0,2608,59,"53071","12.9","10.5"
"1073","1400000US17031823500",17031823500,"Census Tract 8235, Cook County, Illinois",4821,2337,2484,1122,877,2216,606,1719,559,3,2389,151,"45781","12.9","10.0"
"1074","1400000US17031823602",17031823602,"Census Tract 8236.02, Cook County, Illinois",6035,2960,3075,732,552,3087,1664,5231,112,16,514,162,"52723","4.8","1.8"
"1075","1400000US17031823603",17031823603,"Census Tract 8236.03, Cook County, Illinois",2183,1138,1045,489,385,1059,250,47,1143,0,993,0,"23793","41.2","15.0"
"1076","1400000US17031823604",17031823604,"Census Tract 8236.04, Cook County, Illinois",3735,1790,1945,651,409,1877,798,3417,87,108,100,23,"81406","2.0","6.2"
"1077","1400000US17031823605",17031823605,"Census Tract 8236.05, Cook County, Illinois",4475,2221,2254,570,928,2016,961,3956,46,62,329,82,"79521","7.2","6.3"
"1078","1400000US17031823702",17031823702,"Census Tract 8237.02, Cook County, Illinois",6773,3474,3299,1000,1095,3832,846,5306,694,255,480,38,"54820","6.2","6.4"
"1079","1400000US17031823703",17031823703,"Census Tract 8237.03, Cook County, Illinois",7524,3543,3981,1397,1284,4107,736,5569,4,835,835,281,"47381","15.5","4.2"
"1080","1400000US17031823704",17031823704,"Census Tract 8237.04, Cook County, Illinois",4048,2122,1926,718,548,2114,668,3195,52,21,586,194,"76660","7.6","7.2"
"1081","1400000US17031823705",17031823705,"Census Tract 8237.05, Cook County, Illinois",4808,2162,2646,1056,762,2368,622,4086,102,124,439,57,"58382","11.9","5.0"
"1082","1400000US17031823801",17031823801,"Census Tract 8238.01, Cook County, Illinois",5473,2415,3058,706,695,2881,1191,5101,8,278,75,11,"86486","3.8","6.0"
"1083","1400000US17031823803",17031823803,"Census Tract 8238.03, Cook County, Illinois",6673,3112,3561,823,790,3651,1409,6002,49,141,481,0,"59352","6.7","5.4"
"1084","1400000US17031823805",17031823805,"Census Tract 8238.05, Cook County, Illinois",2955,1387,1568,342,357,1552,704,2637,51,188,79,0,"49268","4.8","8.3"
"1085","1400000US17031823806",17031823806,"Census Tract 8238.06, Cook County, Illinois",3567,1668,1899,434,388,2190,555,3168,181,0,180,38,"49193","6.3","14.6"
"1086","1400000US17031823901",17031823901,"Census Tract 8239.01, Cook County, Illinois",3634,1583,2051,522,317,1896,899,3119,114,212,128,61,"79792","0.9","5.4"
"1087","1400000US17031823903",17031823903,"Census Tract 8239.03, Cook County, Illinois",4634,2323,2311,680,559,2372,1023,4199,84,150,169,32,"90240","3.9","6.0"
"1088","1400000US17031823904",17031823904,"Census Tract 8239.04, Cook County, Illinois",4079,1879,2200,500,347,1727,1505,3738,2,143,187,9,"71758","3.1","3.8"
"1089","1400000US17031824003",17031824003,"Census Tract 8240.03, Cook County, Illinois",5649,2715,2934,1089,703,3011,846,5269,36,38,242,64,"84688","1.0","9.5"
"1090","1400000US17031824004",17031824004,"Census Tract 8240.04, Cook County, Illinois",5250,2396,2854,800,603,2732,1115,4472,26,91,626,35,"72628","1.0","4.9"
"1091","1400000US17031824005",17031824005,"Census Tract 8240.05, Cook County, Illinois",5658,2893,2765,1185,840,2903,730,4938,0,79,518,123,"91042","1.2","7.4"
"1092","1400000US17031824006",17031824006,"Census Tract 8240.06, Cook County, Illinois",4111,2078,2033,813,768,1999,531,3618,0,132,345,16,"102500","1.3","2.8"
"1093","1400000US17031824105",17031824105,"Census Tract 8241.05, Cook County, Illinois",6891,3444,3447,1142,1145,3765,839,5871,132,476,402,10,"93984","0.0","5.4"
"1094","1400000US17031824106",17031824106,"Census Tract 8241.06, Cook County, Illinois",7082,3481,3601,1203,978,3997,904,5866,15,390,803,8,"84356","2.7","5.8"
"1095","1400000US17031824107",17031824107,"Census Tract 8241.07, Cook County, Illinois",6718,3104,3614,798,942,3388,1590,5705,237,356,366,54,"68984","3.0","6.2"
"1096","1400000US17031824108",17031824108,"Census Tract 8241.08, Cook County, Illinois",7591,3765,3826,1484,1037,4401,669,6099,302,444,551,195,"73673","4.4","7.0"
"1097","1400000US17031824113",17031824113,"Census Tract 8241.13, Cook County, Illinois",6384,3112,3272,1274,981,3486,643,5423,36,246,514,165,"98095","3.1","7.2"
"1098","1400000US17031824114",17031824114,"Census Tract 8241.14, Cook County, Illinois",4544,2290,2254,935,540,2477,592,4097,53,98,296,0,"93023","4.6","6.0"
"1099","1400000US17031824115",17031824115,"Census Tract 8241.15, Cook County, Illinois",3461,1621,1840,395,410,1831,825,2969,57,124,278,33,"71853","1.7","3.8"
"1100","1400000US17031824116",17031824116,"Census Tract 8241.16, Cook County, Illinois",4774,2439,2335,806,622,2636,710,3930,15,20,661,148,"51250","9.6","6.7"
"1101","1400000US17031824117",17031824117,"Census Tract 8241.17, Cook County, Illinois",9333,4441,4892,1878,1122,5482,851,8258,80,361,601,33,"105700","0.3","2.6"
"1102","1400000US17031824119",17031824119,"Census Tract 8241.19, Cook County, Illinois",5893,2658,3235,1195,702,3185,811,5190,74,362,267,0,"102587","1.3","2.8"
"1103","1400000US17031824120",17031824120,"Census Tract 8241.20, Cook County, Illinois",8266,3644,4622,1604,797,3831,2034,7517,102,344,290,13,"80887","5.8","4.2"
"1104","1400000US17031824121",17031824121,"Census Tract 8241.21, Cook County, Illinois",3302,1656,1646,575,285,2155,287,3150,0,83,14,55,"88917","2.0","4.9"
"1105","1400000US17031824122",17031824122,"Census Tract 8241.22, Cook County, Illinois",6234,3036,3198,1065,912,3371,886,5388,153,248,263,182,"80583","4.2","4.4"
"1106","1400000US17031824123",17031824123,"Census Tract 8241.23, Cook County, Illinois",8224,3856,4368,1831,1154,4512,727,6539,416,437,750,82,"78355","2.0","7.3"
"1107","1400000US17031824300",17031824300,"Census Tract 8243, Cook County, Illinois",5134,2730,2404,897,544,2579,1114,181,4698,0,233,22,"22196","25.4","10.9"
"1108","1400000US17031824400",17031824400,"Census Tract 8244, Cook County, Illinois",2242,1004,1238,315,364,1114,449,1000,971,0,249,22,"44107","9.5","8.5"
"1109","1400000US17031824503",17031824503,"Census Tract 8245.03, Cook County, Illinois",6455,2985,3470,1014,878,3509,1054,5363,112,176,582,222,"66970","3.0","7.3"
"1110","1400000US17031824505",17031824505,"Census Tract 8245.05, Cook County, Illinois",6794,3106,3688,1601,927,3654,612,5787,252,50,631,74,"61224","10.4","8.7"
"1111","1400000US17031824506",17031824506,"Census Tract 8245.06, Cook County, Illinois",7765,4028,3737,1339,980,4093,1353,6658,48,283,576,200,"75772","6.0","5.7"
"1112","1400000US17031824507",17031824507,"Census Tract 8245.07, Cook County, Illinois",4423,2164,2259,836,396,2340,851,3309,23,54,893,144,"63115","1.4","6.9"
"1113","1400000US17031824601",17031824601,"Census Tract 8246.01, Cook County, Illinois",4326,2154,2172,840,657,2306,523,3515,129,47,575,60,"73869","4.4","9.5"
"1114","1400000US17031824602",17031824602,"Census Tract 8246.02, Cook County, Illinois",6552,3134,3418,1443,785,3701,623,4876,433,27,1040,176,"70893","11.2","5.3"
"1115","1400000US17031824701",17031824701,"Census Tract 8247.01, Cook County, Illinois",3845,2233,1612,848,579,2049,369,2441,426,81,815,82,"58321","5.9","12.2"
"1116","1400000US17031824702",17031824702,"Census Tract 8247.02, Cook County, Illinois",5726,2931,2795,1352,881,2968,525,2747,588,104,2264,23,"55478","12.9","6.7"
"1117","1400000US17031824800",17031824800,"Census Tract 8248, Cook County, Illinois",7270,3697,3573,2231,890,3751,398,1665,1992,0,3523,90,"50408","17.5","6.8"
"1118","1400000US17031824900",17031824900,"Census Tract 8249, Cook County, Illinois",3181,1550,1631,506,508,1768,399,624,1958,12,490,97,"63929","10.2","11.9"
"1119","1400000US17031825000",17031825000,"Census Tract 8250, Cook County, Illinois",4910,2609,2301,893,865,2604,548,3426,280,231,940,33,"54491","11.5","7.4"
"1120","1400000US17031825200",17031825200,"Census Tract 8252, Cook County, Illinois",1932,1028,904,497,195,1102,138,1227,56,117,512,20,"62356","8.6","9.8"
"1121","1400000US17031825302",17031825302,"Census Tract 8253.02, Cook County, Illinois",5957,2706,3251,1295,524,3617,521,4839,74,227,817,0,"73484","9.8","8.7"
"1122","1400000US17031825303",17031825303,"Census Tract 8253.03, Cook County, Illinois",3867,2036,1831,893,528,1915,531,2706,146,43,929,43,"57288","4.6","5.9"
"1123","1400000US17031825304",17031825304,"Census Tract 8253.04, Cook County, Illinois",3753,1834,1919,657,459,2165,472,3144,207,19,277,106,"72600","2.7","4.3"
"1124","1400000US17031825400",17031825400,"Census Tract 8254, Cook County, Illinois",5738,2927,2811,749,673,3476,840,4967,155,0,591,25,"63071","5.7","5.0"
"1125","1400000US17031825501",17031825501,"Census Tract 8255.01, Cook County, Illinois",5901,2755,3146,1397,579,2993,932,888,4834,11,147,21,"49688","10.6","10.9"
"1126","1400000US17031825503",17031825503,"Census Tract 8255.03, Cook County, Illinois",6698,3186,3512,1317,891,3391,1099,1070,4744,47,779,58,"60944","7.5","10.3"
"1127","1400000US17031825504",17031825504,"Census Tract 8255.04, Cook County, Illinois",3819,1856,1963,776,909,1802,332,313,3373,12,100,21,"47955","12.4","14.7"
"1128","1400000US17031825505",17031825505,"Census Tract 8255.05, Cook County, Illinois",5271,2240,3031,1008,813,2793,657,531,4598,0,142,0,"60098","5.7","6.2"
"1129","1400000US17031825600",17031825600,"Census Tract 8256, Cook County, Illinois",5482,2706,2776,1169,878,2728,707,684,4136,88,529,45,"47250","16.9","9.5"
"1130","1400000US17031825700",17031825700,"Census Tract 8257, Cook County, Illinois",4192,2129,2063,822,562,2379,429,555,2689,63,871,14,"41953","17.6","10.0"
"1131","1400000US17031825801",17031825801,"Census Tract 8258.01, Cook County, Illinois",4032,1696,2336,885,536,2115,496,316,3590,0,73,53,"40839","15.7","16.2"
"1132","1400000US17031825802",17031825802,"Census Tract 8258.02, Cook County, Illinois",5131,2316,2815,1098,1124,2625,284,557,4019,0,555,0,"43333","13.8","9.0"
"1133","1400000US17031825803",17031825803,"Census Tract 8258.03, Cook County, Illinois",5492,2328,3164,871,948,2833,840,738,4142,0,567,45,"41198","8.6","9.4"
"1134","1400000US17031825900",17031825900,"Census Tract 8259, Cook County, Illinois",3134,1416,1718,613,530,1688,303,652,1707,0,761,14,"48625","14.0","11.0"
"1135","1400000US17031826000",17031826000,"Census Tract 8260, Cook County, Illinois",3613,1684,1929,1087,534,1806,186,340,2222,0,1047,4,"35000","29.3","12.0"
"1136","1400000US17031826100",17031826100,"Census Tract 8261, Cook County, Illinois",6599,3263,3336,1784,1158,3091,566,1364,3613,69,1520,33,"43483","19.8","15.4"
"1137","1400000US17031826201",17031826201,"Census Tract 8262.01, Cook County, Illinois",3443,1548,1895,476,213,1382,1372,543,2831,0,8,61,"39868","12.6","6.0"
"1138","1400000US17031826202",17031826202,"Census Tract 8262.02, Cook County, Illinois",5862,2264,3598,1413,909,2979,561,1326,3884,11,641,0,"45165","16.9","6.2"
"1139","1400000US17031826301",17031826301,"Census Tract 8263.01, Cook County, Illinois",4158,1707,2451,847,698,2278,335,303,3741,12,61,41,"54333","4.5","8.8"
"1140","1400000US17031826303",17031826303,"Census Tract 8263.03, Cook County, Illinois",3939,1863,2076,825,558,2047,509,272,3546,1,55,65,"57500","4.6","8.5"
"1141","1400000US17031826304",17031826304,"Census Tract 8263.04, Cook County, Illinois",3347,1452,1895,820,515,1626,386,148,3134,0,36,29,"48835","29.6","16.4"
"1142","1400000US17031826401",17031826401,"Census Tract 8264.01, Cook County, Illinois",4447,2049,2398,1188,707,2170,382,209,4075,20,29,114,"48611","8.2","10.3"
"1143","1400000US17031826402",17031826402,"Census Tract 8264.02, Cook County, Illinois",5102,2358,2744,1172,641,2773,516,604,4195,9,250,44,"54046","12.9","9.0"
"1144","1400000US17031826500",17031826500,"Census Tract 8265, Cook County, Illinois",6512,3116,3396,1612,1225,3148,527,262,6191,12,19,28,"46953","17.5","16.4"
"1145","1400000US17031826600",17031826600,"Census Tract 8266, Cook County, Illinois",5948,2559,3389,1326,1090,3131,401,309,5349,0,184,106,"48564","29.1","13.0"
"1146","1400000US17031826700",17031826700,"Census Tract 8267, Cook County, Illinois",5279,2316,2963,1299,800,2898,282,268,4938,0,0,73,"38398","13.2","15.3"
"1147","1400000US17031826800",17031826800,"Census Tract 8268, Cook County, Illinois",5011,2214,2797,1358,779,2348,526,831,2090,0,1978,112,"36475","38.7","10.1"
"1148","1400000US17031826901",17031826901,"Census Tract 8269.01, Cook County, Illinois",1600,750,850,347,269,749,235,138,1324,0,50,88,"41128","21.2","6.1"
"1149","1400000US17031826902",17031826902,"Census Tract 8269.02, Cook County, Illinois",1502,765,737,369,223,720,190,1,1496,5,0,0,"31923","26.8","23.6"
